record_id,date,period,hospital_id,hospital_name,region,department,total_beds,operational_beds,occupied_beds_morning,admissions,discharges,transfers_in,transfers_out,emergency_arrivals,elective_surgeries,cancellations,staff_nurses,staff_doctors,avg_wait_time_min,median_wait_time_min,bed_turnover_time_hr,patients_left_without_seen,isolation_beds_used,source_system,notes
B2025_01386,2025-02-27,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Maternity,37,37,25,2,0,6,4,0,0,1,1,4,40.0,27.9,3.7,0,0,HIS_A,
B2025_01387,2025-02-27,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Emergency,42,42,37,11,5,4,3,39,0,0,9,5,99.6,72.0,5.8,2,3,HIS_B,
B2025_01388,2025-02-27,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,ICU,30,29,28,3,0,2,2,1,0,0,15,4,54.9,37.7,5.9,0,1,BedBoard,
B2025_01389,2025-02-27,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,General Medicine,76,75,66,11,12,0,0,1,0,0,5,5,41.6,35.5,4.5,0,1,HIS_A,
B2025_01390,27/02/2025,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Surgery,54,52,48,1,2,0,0,0,12,1,8,5,69.5,47.2,5.1,0,1,Manual_CSV,date format check
B2025_01391,2025-02-27,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Pediatrics,40,39,33,9,10,3,0,1,0,0,5,1,57.9,44.2,4.5,0,0,BedBoard,
B2025_01392,2025-02-27,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Obstetrics,46,45,31,8,8,1,4,3,0,1,3,5,,28.1,1.9,0,1,Manual_CSV,
B2025_01393,2025-02-28,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Emergency,40,40,36,15,13,3,1,28,0,0,8,6,125.0,100.8,5.0,5,1,HIS_A,
B2025_01394,2025-02-28,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,ICU,28,27,27,4,6,2,1,0,0,0,16,3,79.2,57.3,5.0,0,1,HIS_B,
B2025_01395,2025-02-28,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,General Medicine,74,72,61,9,10,1,3,0,0,1,8,3,66.1,50.7,3.6,0,4,Manual_CSV,
B2025_01396,2025-02-28,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Surgery,52,52,43,5,6,3,4,3,5,1,8,4,38.8,26.3,6.5,0,4,BedBoard,
B2025_01397,2025-02-28,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Pediatrics,38,38,29,3,8,2,0,0,0,0,4,2,31.8,24.7,2.5,0,2,HIS_B,
B2025_01398,2025-02-28,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Maternity,44,44,38,5,6,3,4,2,0,0,5,3,42.4,32.6,3.7,0,1,HIS_B,
B2025_01399,2025-02-28,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Emergency,36,34,28,15,15,0,3,29,0,0,8,2,95.1,68.1,4.7,4,1,HIS_A,
B2025_01400,2025-02-28,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,ICU,24,22,20,3,0,3,2,0,0,0,10,2,64.3,54.9,4.6,0,1,Manual_CSV,
B2025_01401,2025/02/28,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,General Medicine,70,70,62,8,8,1,3,2,0,2,10,3,61.8,48.9,4.4,0,0,Manual_CSV,date format check
B2025_01402,2025-02-28,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Surgery,48,47,40,7,9,2,2,0,4,0,8,3,79.9,63.0,5.1,0,1,BedBoard,
B2025_01403,2025-02-28,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Pediatrics,34,34,26,8,2,1,1,3,0,0,3,3,54.1,43.8,9.2,0,1,BedBoard,
B2025_01404,2025-02-28,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Maternity,40,40,29,7,4,2,3,1,0,0,4,3,39.1,26.8,4.6,0,0,BedBoard,
B2025_01405,2025-02-28,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Emergency,33,33,24,10,9,1,0,34,0,0,2,4,143.5,106.9,5.2,7,2,HIS_A,
B2025_01406,2025-02-28,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,ICU,21,20,19,0,4,0,0,0,0,1,12,1,56.2,39.5,6.9,0,0,BedBoard,
B2025_01407,2025-02-28,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,General Medicine,67,67,57,10,10,0,4,0,0,1,6,6,53.0,35.0,4.6,0,2,Manual_CSV,
B2025_01408,2025-02-28,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Surgery,45,43,36,7,15,2,3,0,5,0,7,2,81.4,55.8,4.3,0,3,HIS_B,
B2025_01409,2025-02-28,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Pediatrics,31,30,19,5,11,4,0,0,0,0,3,2,41.1,35.0,3.8,0,2,HIS_B,
B2025_01410,2025-02-28,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Maternity,37,37,25,4,7,0,0,0,0,0,7,1,37.2,29.1,3.9,0,0,BedBoard,
B2025_01411,2025-02-28,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Emergency,42,41,39,12,14,3,2,36,0,1,10,6,122.8,84.7,4.2,4,2,Manual_CSV,
B2025_01412,2025-02-28,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,ICU,30,29,30,2,2,2,2,0,0,0,15,4,61.6,39.6,6.0,0,1,HIS_A,
B2025_01413,2025-02-28,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,General Medicine,76,75,72,15,14,4,1,1,0,0,13,3,80.7,59.1,6.5,0,2,HIS_B,
B2025_01414,2025-02-28,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Surgery,54,52,49,7,12,3,2,1,18,0,8,6,70.7,60.1,4.5,0,2,BedBoard,
B2025_01415,2025-02-28,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Pediatrics,40,38,30,0,0,2,2,0,0,0,5,4,38.1,24.9,3.6,0,3,Manual_CSV,
B2025_01416,2025-02-28,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Maternity,46,45,37,0,6,3,0,0,0,0,8,5,36.9,31.7,4.2,0,2,BedBoard,
B2025_01417,2025-03-01,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Emergency,40,39,29,15,15,5,3,31,0,0,7,5,102.6,66.6,2.5,4,1,HIS_A,
B2025_01418,2025-03-01,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,ICU,28,28,24,2,0,4,1,0,0,0,9,2,66.9,51.2,7.2,0,0,HIS_A,
B2025_01419,2025-03-01,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,General Medicine,74,72,56,16,11,2,3,5,0,0,8,4,65.4,49.0,4.8,0,3,HIS_B,
B2025_01420,2025-03-01,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Surgery,52,50,36,5,1,3,1,0,8,0,6,4,67.4,53.3,3.7,0,2,HIS_B,
B2025_01421,2025-03-01,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Pediatrics,38,38,23,4,6,4,0,2,0,1,2,4,5,4.3,4.1,0,1,BedBoard,
B2025_01422,2025-03-01,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Maternity,44,42,27,1,7,2,2,0,0,0,4,2,,14.6,5.1,0,2,BedBoard,
B2025_01423,2025-03-01,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Emergency,36,35,25,5,6,2,4,30,0,0,7,2,92.4,64.9,3.3,3,1,HIS_B,
B2025_01424,2025-03-01,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,ICU,24,22,17,8,2,0,1,0,0,0,6,2,55.4,45.6,3.3,0,1,Manual_CSV,
B2025_01425,2025-03-01,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,General Medicine,70,68,45,11,7,0,0,2,0,1,5,2,50.5,39.2,1.7,0,2,Manual_CSV,
B2025_01426,2025-03-01,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Surgery,48,48,36,10,9,2,4,2,5,0,8,4,51.2,41.5,4.9,0,2,HIS_B,
B2025_01427,2025-03-01,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Pediatrics,34,33,21,6,7,1,1,0,0,0,6,2,31.9,26.3,3.9,0,3,BedBoard,
B2025_01428,2025-03-01,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Maternity,40,39,26,2,4,4,3,0,0,0,4,2,20.0,16.4,5.5,0,0,BedBoard,
B2025_01429,2025-03-01,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Emergency,33,31,22,9,12,2,3,34,0,1,6,1,114.7,97.6,5.6,4,0,Manual_CSV,
B2025_01430,2025-03-01,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,ICU,21,21,20,2,7,0,2,0,0,0,9,2,63.2,49.5,7.1,0,2,HIS_B,
B2025_01431,2025-03-01,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,General Medicine,67,66,51,11,8,2,1,4,0,0,8,2,47.7,31.1,5.2,0,4,Manual_CSV,
B2025_01432,2025-03-01,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Surgery,45,45,32,4,0,1,3,2,2,2,5,2,49.0,33.1,5.7,0,3,HIS_A,
B2025_01433,2025-03-01,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Pediatrics,31,30,18,7,5,4,2,1,0,0,3,1,58.2,42.9,4.1,0,1,HIS_A,
B2025_01434,2025-03-01,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Maternity,37,37,23,2,10,3,1,0,0,0,3,1,29.2,22.9,4.6,0,2,HIS_B,
B2025_01435,2025-03-01,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Emergency,42,41,37,16,16,1,0,36,0,0,14,5,,78.0,4.9,1,2,Manual_CSV,
B2025_01436,2025-03-01,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,ICU,30,30,28,4,6,2,3,0,0,0,11,4,57.3,44.2,6.3,0,2,Manual_CSV,
B2025_01437,2025-03-01,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Medical Ward,76,75,66,11,15,1,3,3,0,0,9,4,52.6,35.6,3.9,0,3,HIS_B,
B2025_01438,2025-03-01,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Surgery,54,54,39,5,0,1,5,0,10,0,10,5,56.8,36.4,2.6,0,3,Manual_CSV,
B2025_01439,2025-03-01,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Pediatrics,40,39,26,10,19,1,1,0,0,2,4,2,54.1,40.3,5.5,0,2,HIS_B,
B2025_01440,2025-03-01,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Maternity,46,46,30,7,1,3,1,0,0,0,6,4,22.8,15.2,6.0,0,3,Manual_CSV,
B2025_01441,2025-03-02,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Emergency,40,38,34,9,7,4,2,37,0,0,10,3,121.2,91.8,3.4,3,3,BedBoard,
B2025_01442,2025-03-02,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,ICU,28,28,22,4,3,2,0,3,0,1,12,2,44.0,28.6,5.6,0,2,HIS_B,
B2025_01443,2025-03-02,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,General Medicine,74,74,60,15,16,2,2,4,0,0,7,5,32.3,27.1,4.4,0,1,HIS_A,
B2025_01444,2025-03-02,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Surgery,52,52,40,8,0,2,0,1,12,2,8,4,55.2,44.8,7.5,0,1,BedBoard,
B2025_01445,2025-03-02,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Pediatrics,38,38,26,2,4,0,2,0,0,0,7,1,7.7,6.6,4.7,0,1,HIS_B,
B2025_01446,2025-03-02,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Obstetrics,44,43,28,4,4,4,3,4,0,0,5,2,35.3,24.4,4.1,0,2,BedBoard,
B2025_01447,2025-03-02,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Emergency,36,36,27,11,10,6,2,22,0,0,8,5,74.6,59.7,3.3,1,1,HIS_B,
B2025_01448,2025-03-02,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,ICU,24,24,20,4,2,2,5,0,0,0,6,4,29.6,19.6,2.8,0,1,HIS_A,
B2025_01449,2025-03-02,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,General Medicine,70,69,54,19,23,0,0,2,0,0,9,2,82.1,53.9,4.8,0,0,BedBoard,
B2025_01450,2025-03-02,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Surgery,48,48,35,4,3,3,3,1,13,1,7,3,49.0,34.6,3.2,0,2,BedBoard,
B2025_01451,2025-03-02,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Pediatrics,34,34,20,6,5,1,1,3,0,1,2,1,42.3,29.5,4.4,0,1,Manual_CSV,
B2025_01452,2025-03-02,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Maternity,40,39,26,5,9,2,4,6,0,0,3,1,45.2,28.8,6.5,0,2,BedBoard,
B2025_01453,2025-03-02,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Emergency,33,32,23,8,12,2,2,26,0,3,7,4,92.2,66.7,6.9,2,2,BedBoard,
B2025_01454,2025-03-02,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,ICU,21,21,17,0,6,4,2,3,0,1,8,2,59.1,42.1,5.4,0,1,HIS_A,
B2025_01455,2025-03-02,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,General Medicine,67,67,49,8,12,0,2,0,0,0,8,2,66.2,52.7,5.7,0,3,HIS_A,
B2025_01456,2025-03-02,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Surgery,45,45,32,8,15,5,1,3,8,1,3,3,52.0,40.8,5.7,0,3,HIS_A,
B2025_01457,2025-03-02,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Pediatrics,31,31,17,0,0,0,3,4,0,1,8,2,20.3,12.6,3.2,0,2,BedBoard,
B2025_01458,2025-03-02,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Maternity,37,37,22,3,,2,2,2,0,0,4,4,5,3.7,2.1,0,2,BedBoard,
B2025_01459,2025-03-02,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Emergency,42,41,39,11,9,2,1,29,0,1,7,5,114.6,72.9,3.7,1,3,BedBoard,
B2025_01460,2025-03-02,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,ICU,30,30,29,4,0,3,3,2,0,0,14,3,51.5,39.2,6.4,0,0,BedBoard,
B2025_01461,2025-03-02,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,General Medicine,76,74,78,11,5,1,2,2,0,1,11,3,56.2,45.4,5.1,0,2,HIS_B,capacity reconciliation needed
B2025_01462,2025-03-02,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Surgery,54,54,45,10,12,1,2,3,14,1,8,4,86.1,67.1,4.7,0,3,HIS_B,
B2025_01463,2025-03-02,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Pediatrics,40,40,27,5,8,3,2,3,0,0,5,1,44.5,27.9,6.2,0,2,BedBoard,
B2025_01464,2025-03-02,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Maternity,46,46,38,9,12,2,0,1,0,0,1,5,42.8,31.8,5.4,0,2,HIS_A,
B2025_01465,2025-03-03,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Emergency,40,39,33,10,8,4,3,39,0,0,9,7,115.5,84.6,5.1,5,0,BedBoard,
B2025_01466,2025-03-03,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,ICU,28,28,26,0,3,0,0,2,0,1,11,3,63.5,50.2,5.8,0,0,BedBoard,
B2025_01467,2025-03-03,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,General Medicine,74,74,61,14,12,2,3,0,0,0,10,1,52.6,43.4,4.5,0,1,BedBoard,
B2025_01468,2025-03-03,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Surgery,52,51,44,9,16,3,2,2,8,1,8,4,71.6,53.6,4.3,0,3,Manual_CSV,
B2025_01469,2025-03-03,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Pediatrics,38,36,22,5,5,4,3,0,0,0,7,1,40.0,31.9,2.9,0,2,HIS_B,
B2025_01470,2025-03-03,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Maternity,44,43,31,3,8,1,1,0,0,1,4,5,34.0,21.8,4.9,0,3,HIS_A,
B2025_01471,2025-03-03,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Emergency,36,34,28,11,20,2,2,28,0,0,10,5,93.1,67.8,3.7,0,2,HIS_A,
B2025_01472,2025-03-03,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,ICU,24,23,22,0,7,1,2,0,0,1,13,2,80.6,55.2,2.0,0,0,Manual_CSV,
B2025_01473,2025-03-03,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,General Medicine,70,69,60,9,12,4,0,1,0,0,7,5,53.7,33.3,5.8,0,1,BedBoard,
B2025_01474,2025-03-03,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Surgery,48,48,39,3,1,3,0,0,10,1,10,3,49.8,41.9,4.3,0,2,HIS_A,
B2025_01475,2025-03-03,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Pediatrics,34,32,22,2,3,1,2,0,0,0,6,2,32.1,23.5,5.8,0,1,BedBoard,
B2025_01476,2025-03-03,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Maternity,40,40,29,7,7,2,5,0,0,1,5,2,7.6,6.3,4.7,0,2,BedBoard,
B2025_01477,2025-03-03,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Emergency,33,32,23,13,20,4,3,22,0,0,5,3,118.0,78.0,4.8,4,0,BedBoard,
B2025_01478,2025-03-03,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,ICU,21,20,17,0,3,2,1,0,0,0,10,1,72.8,49.1,6.3,0,1,HIS_B,
B2025_01479,2025-03-03,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,General Medicine,67,66,61,8,5,2,0,1,0,0,5,4,79.0,51.1,4.9,0,4,Manual_CSV,
B2025_01480,2025-03-03,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Surgery,45,45,33,4,3,4,1,0,13,0,6,1,44.4,36.7,5.7,0,3,HIS_B,
B2025_01481,2025-03-03,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Pediatrics,31,31,20,2,0,0,3,0,0,0,6,3,41.9,35.4,3.5,0,1,HIS_A,
B2025_01482,2025-03-03,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Maternity,37,36,27,4,3,1,1,0,0,1,3,2,52.7,37.6,3.0,0,1,Manual_CSV,night shift estimate
B2025_01483,2025-03-03,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Emergency,42,42,35,11,13,1,2,42,0,0,6,1,133.3,95.4,1.0,4,1,HIS_A,
B2025_01484,2025-03-03,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,,30,30,29,1,1,1,0,0,0,1,16,7,68.2,49.2,3.0,0,1,BedBoard,
B2025_01485,2025-03-03,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,General Medicine,76,74,68,9,14,2,2,5,0,0,10,4,52.2,36.2,7.4,0,4,Manual_CSV,
B2025_01486,2025-03-03,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Surgery,54,54,48,13,13,3,0,4,12,0,7,3,55.5,39.2,6.4,0,1,HIS_B,
B2025_01487,2025-03-03,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Pediatrics,40,37,31,0,3,2,4,0,0,1,5,4,66.4,56.7,5.5,0,1,Manual_CSV,
B2025_01488,2025-03-03,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Maternity,46,44,37,3,6,5,2,0,0,0,6,3,45.4,34.4,5.7,0,0,HIS_B,
B2025_01489,2025-03-04,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Emergency,40,39,34,13,18,0,3,29,0,0,9,3,96.0,73.9,4.0,1,3,Manual_CSV,
B2025_01490,2025-03-04,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Intensive Care,28,26,24,7,17,3,0,0,0,0,9,1,,47.3,7.0,0,0,HIS_A,
B2025_01491,2025-03-04,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,General Medicine,74,73,61,13,13,1,4,1,0,0,7,4,34.6,27.3,5.5,0,3,HIS_B,
B2025_01492,2025-03-04,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Surgery,52,50,38,4,14,1,1,4,11,1,7,2,56.8,37.8,3.6,0,2,HIS_B,
B2025_01493,2025-03-04,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Pediatrics,38,38,30,1,2,0,4,0,0,0,8,1,52.2,36.7,3.7,0,2,HIS_B,
B2025_01494,2025-03-04,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Maternity,44,44,35,9,10,4,2,2,0,0,1,4,40.5,33.5,5.8,0,0,BedBoard,
B2025_01495,2025-03-04,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Emergency,36,35,30,12,6,5,5,18,0,0,6,3,107.1,70.0,6.7,0,2,HIS_A,
B2025_01496,2025-03-04,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Intensive Care,24,23,19,3,3,1,1,0,0,0,13,2,44.7,27.7,5.0,0,1,HIS_B,
B2025_01497,2025-03-04,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Medical Ward,70,69,59,17,19,0,2,0,0,0,11,5,67.8,53.9,4.5,0,4,HIS_A,
B2025_01498,2025-03-04,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Surgery,48,47,39,7,10,3,3,0,9,2,1,6,71.9,45.2,5.5,0,3,HIS_A,
B2025_01499,2025-03-04,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Pediatrics,34,33,24,7,5,7,2,4,0,1,,3,62.3,51.6,3.1,0,0,Manual_CSV,
B2025_01500,2025-03-04,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Maternity,40,40,31,3,0,1,2,1,0,1,5,3,38.0,27.1,7.7,0,1,Manual_CSV,night shift estimate
B2025_01501,2025-03-04,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Emergency,33,33,30,9,9,2,1,25,0,0,8,3,117.0,75.2,5.0,2,0,Manual_CSV,
B2025_01502,2025-03-04,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,ICU,21,20,19,1,0,4,4,0,0,0,11,3,52.9,42.9,4.7,0,1,Manual_CSV,
B2025_01503,2025-03-04,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,General Medicine,67,66,54,10,7,5,1,4,0,1,8,2,80.5,53.7,3.2,0,0,HIS_B,
B2025_01504,2025-03-04,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Surgery,45,43,32,9,8,0,2,3,5,0,3,3,74.2,50.5,4.6,0,3,HIS_A,
B2025_01505,2025-03-04,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Pediatrics,31,31,21,2,8,0,2,0,0,0,5,1,25.8,20.8,1.1,0,2,HIS_B,
B2025_01506,2025-03-04,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Maternity,37,36,24,2,0,2,2,1,0,0,1,2,29.5,20.5,4.2,0,1,HIS_B,
B2025_01507,2025-03-04,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Emergency,42,41,40,12,8,3,5,30,0,0,6,4,145.7,121.0,5.7,3,1,HIS_B,
B2025_01508,2025-03-04,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,ICU,30,30,27,2,5,3,3,4,0,1,14,2,35.1,26.7,4.9,0,2,Manual_CSV,
B2025_01509,2025-03-04,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,General Medicine,76,75,68,9,4,2,0,1,0,0,9,6,79.0,55.2,4.6,0,5,HIS_B,
B2025_01510,2025-03-04,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Surgery,54,53,42,7,9,1,2,0,10,0,6,3,51.8,41.7,3.3,0,3,Manual_CSV,
B2025_01511,2025-03-04,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Pediatrics,40,39,33,5,8,2,0,0,0,0,9,1,45.9,31.5,3.9,0,1,BedBoard,
B2025_01512,2025-03-04,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Maternity,46,45,37,9,2,1,2,1,0,0,7,2,50.4,41.3,6.9,0,4,Manual_CSV,
B2025_01513,2025-03-05,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Emergency,40,39,32,9,0,2,0,41,0,0,10,2,94.5,76.3,5.1,3,3,HIS_B,
B2025_01514,2025-03-05,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,ICU,28,28,25,3,3,1,3,3,0,0,14,6,58.9,46.3,6.2,0,2,Manual_CSV,
B2025_01515,2025-03-05,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,General Medicine,74,73,59,17,10,2,2,0,0,0,9,3,63.7,42.4,4.3,0,2,HIS_B,
B2025_01516,2025-03-05,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Surgery,52,52,41,5,6,0,2,3,9,3,10,3,52.6,38.4,5.2,0,1,BedBoard,
B2025_01517,2025-03-05,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Pediatrics,38,38,30,4,8,6,2,4,0,1,3,3,64.6,51.1,3.5,0,1,Manual_CSV,
B2025_01518,2025-03-05,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Maternity,44,41,33,8,6,2,1,1,0,0,6,1,54.3,35.1,2.4,0,1,HIS_B,
B2025_01519,2025-03-05,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Emergency,36,36,27,14,14,2,2,38,0,0,7,4,125.6,94.2,2.4,4,0,BedBoard,
